user_id,first_name,surname,full_name,city,region,country,age,gender,income,employment_status,marital_status,email,phone_number,acquisition_channel
U31307,Oscar,Roberts,Oscar Roberts,london,Greater London,United Kingdom,34.0,Male,35006.03,Employed full-time,Married,oscarr50@hotmail.com,07980 601 622,Referral
U53166,Gary,James,Gary James,newport,Wales,United Kingdom,41.0,Male,43753.21,,Divorced,garyj86@gmail.com,07860247060,Referral
U51354,Barry,Clark,Barry Clark,SHEFFIELD,Yorkshire and the Humber,United Kingdom,39.0,Male,11265.1,Employed part-time,Single,barryc81@gmail.com,07498 168 017,
U53254,Alfie,Bell,Alfie Bell,Liverpool,North West,uk,60.0,Male,,Retired,Married,alfie.bell@outlook.com,+44 7705 020354,Referral
U18192,Mia,Hill,Mia Hill,Bristol,South West,,46.0,Female,28125.29,Employed full-time,Divorced,,07412 439 544,Organic Search
U54346,Owen,Morris,Owen Morris,Hull,Yorkshire and the Humber,United Kingdom,41.0,Male,45254.0,Employed full-time,Single,omorris1975@gmail.com,,Direct / App Store
U85142,Evie,Malik,Evie Malik,Huddersfield,Yorkshire and the Humber,UK,40.0,Female,,Self-employed,Married,evie.malik@yahoo.co.uk,+44 7491 027917,Affiliate / Comparison Site
U66240,Neil,Turner,Neil Turner,Swindon,South West,United Kingdom,41.0,Male,,Employed full-time,Separated,neilt50@gmail.com,+44 7705 902332,Affiliate / Comparison Site
U93270,Yasmin,Popescu,Yasmin Popescu,NORWICH,East of England,,25.0,,39319.32,Employed full-time,Married,yasmin.popescu@yahoo.co.uk,,
U69953,Leah,Jones,Leah Jones,Stockport,,United Kingdom,36.0,Female,,Self-employed,Single,leahj28@gmail.com,(07613) 374131,Paid Search
U32847,Simon,Turner,Simon Turner, Sheffield,Yorkshire and the Humber,uk,64.0,Male,9500.0,Retired,Married,simon.turner@outlook.com,07716 957 734,Social Media Ads
U55353,William,Watson,William Watson,Sale ,,United Kingdom,46.0,,6557.13,,Married,william.watson@hotmail.com,07785 298497,Paid Search
U58749,Hannah,Wood,Hannah Wood,,South West,,39.0,Female,20264.06,Employed full-time,Single,hannahw95@hotmail.com,07653 725368,Organic Search
U20673,Charlotte,Mitchell,Charlotte Mitchell,,East of England,United kingdom,,Female,39119.81,Self-employed,Married,charlotte.mitchell@aol.com,07596 961 795,
U90503,Edward,Baker,Edward Baker,,Yorkshire and the Humber,,35.0,Male,32443.2,Employed full-time,Single,edward.baker@outlook.com,07580 751 097,
U53688,Laura,Hunt,Laura Hunt,Wakefield,Yorkshire and the Humber,,,Female,45038.9,Self-employed,Other,laurah57@gmail.com,07469852205,Organic Search
U78914,Logan,Price,Logan Price,London,Greater London,UK,52.0,Male,12016.14,,Married,,,Affiliate / Comparison Site
U30940,Logan,Rossi,Logan Rossi,Liverpool,North West,United Kingdom,47.0,Male,19745.19,Employed full-time,,loganr59@gmail.com,07990 611 038,Organic Search
U46348,Callum,Sullivan,Callum Sullivan,Nottingham,East Midlands,United Kingdom,47.0,Male,22161.78,Employed full-time,Married,,07378284895,Affiliate / Comparison Site
U74461,Chelsea,Moore,Chelsea Moore,Sale,North West,UK,27.0,Female,,Employed part-time,Single,chelseam20@icloud.com,07159556507,Social Media Ads
U90620,Arthur,Lewis,Arthur Lewis,,North West,United Kingdom,36.0,,67319.02,Employed full-time,,arthur.lewis@gmail.com,07710370416,Referral
U71158,Patricia,Harrison,Patricia Harrison,Gloucester,South West,United Kingdom,32.0,Female,12403.72,Unemployed,Married,patricia.harrison@outlook.com,,Organic Search
U20819,Leo,Smith,Leo Smith,,South East,UK,,Male,8000.0,,Married,leo.smith@gmail.com,(07127) 178125,Social Media Ads
U97871,Jayden,White,Jayden White,Warrington,North West,United Kingdom,24.0,Male,8615.31,Employed part-time,Married,jwhite1975@live.co.uk,(07255) 626859,Direct / App Store
U12135,Callum,Green,Callum Green,Slough,South East,United kingdom,47.0,Male,22283.79,Employed full-time,Married,callum.green@icloud.com,07821 415432,Affiliate / Comparison Site
U95706,Stanley,Mitchell,Stanley Mitchell,Warrington,North West,uk,27.0,Male,19370.73,Employed part-time,Single,cheeky229@yahoo.co.uk,07598239204,Paid Search
U75158,Patricia,Scott,Patricia Scott, Peterborough,,United Kingdom,21.0,Female,13877.53,Student,Single,patricia.scott@gmail.com,,Organic Search
U26104,Amelia,Wood,Amelia Wood,Sheffield,Yorkshire and the Humber,United Kingdom,53.0,Female,43952.75,Employed full-time,Married,awood1988@outlook.com,(07725) 682331,Organic Search
U95814,Archie,Muller,Archie Muller,Liverpool,North West,United Kingdom,33.0,Male,36089.58,Employed full-time,Single,,(07349) 032593,Affiliate / Comparison Site
U85121,Edward,Campbell,Edward Campbell,Coventry,West Midlands,United Kingdom,46.0,Male,,,,edward.campbell@btinternet.com,+44 7800 938190,Social Media Ads
U51382,Jack,Cox,Jack Cox,Bath,,United Kingdom,57.0,,30857.78,Employed full-time,Married,jack.cox@btinternet.com,07158689916,Social Media Ads
U44999,Priya,Mitchell,Priya Mitchell,Worcester,West Midlands,,32.0,Female,34975.0,,,priya.mitchell@yahoo.co.uk,(07930) 150825,Affiliate / Comparison Site
U75752,Emily,Begum,Emily Begum,,South East,UK,33.0,Female,43709.37,,Single,emily.begum@hotmail.com,07427 747910,Social Media Ads
U21121,Sienna,Davies,Sienna Davies,Newport ,Wales,UK,47.0,Female,28510.31,Employed full-time,Married,sienna.davies@gmail.com,07157 777933,Social Media Ads
U19119,Toby,Ward,Toby Ward,,Northern Ireland,United Kingdom,35.0,Male,38413.07,Employed full-time,,toby.ward@gmail.com,07973 322485,Organic Search
U33311,Freya,Bailey,Freya Bailey,Doncaster,Yorkshire and the Humber,United Kingdom,31.0,Female,37025.94,Employed full-time,Single,maverick792@icloud.com,07122 364 899,
U70779,Ruby,Rossi,Ruby Rossi,Reading,South East,UK,34.0,Female,35103.73,Employed full-time,,ruby.rossi@gmail.com,(07221) 865943,Social Media Ads
U64714,Lucy,Silva,Lucy Silva,Plymouth,South West,United Kingdom,40.0,Female,24672.71,Self-employed,Widowed,,,Direct / App Store
U12154,William,Bailey,William Bailey,London,Greater London,UK,34.0,Male,35330.57,Employed full-time,,william.bailey@gmail.com,(07653) 859340,Paid Search
U51404,Martin,Hussain,Martin Hussain,,East of England,United Kingdom,41.0,Male,32945.16,Employed full-time,Married,martinh40@gmail.com,07218 082 821,Organic Search
U93305,Matthew,Wright,Matthew Wright,Derby,East Midlands,United Kingdom,27.0,Male,25399.73,Employed full-time,Married,matthew.wright@gmail.com,(07531) 327058,Organic Search
U51894,Aaron,Green,Aaron Green,Belfast,Northern Ireland,,51.0,Other,43729.7,Employed full-time,Other,,07300 648282,Referral
U50494,Isaac,Hussain,Isaac Hussain,Slough,South East,uk,31.0,Male,51321.41,Employed full-time,Married,,(07314) 026834,
U97806,Ava,Cooper,Ava Cooper,POOLE,South West,United Kingdom,36.0,Female,33721.77,,Single,ava.cooper@yahoo.co.uk,07730685747,Paid Search
U56031,Claire,Hussain,Claire Hussain,Blackburn,North West,U.K.,38.0,Female,30264.05,Self-employed,Married,claire.hussain@live.co.uk,(07128) 952316,Paid Search
U95723,Lucy,Baker,Lucy Baker,Southampton,South East,UK,,Female,42346.39,Employed full-time,Married,wolfy307@gmail.com,,Paid Search
U85595,Evie,Andersson,Evie Andersson,EDINBURGH,Scotland,United Kingdom,40.0,,,Employed full-time,Married,evie.andersson@hotmail.com,07550 405138,Paid Search
U19201,William,Richardson,William Richardson,Rotherham,,United Kingdom,34.0,,21201.73,Employed part-time,Single,william.richardson@outlook.com,07422 556 330,Paid Search
U16637,Ivy,Murphy,Ivy Murphy,,South East,UK,34.0,Female,7097.77,Unemployed,,sunshine928@outlook.com,07769546886,Social Media Ads
U85155,Chloe,Martin,Chloe Martin,Plymouth,,UK,37.0,Female,8441.26,Unemployed,Married,bubbles257@yahoo.co.uk,(07446) 791815,
U75922,Matilda,Bell,Matilda Bell,Nottingham,East Midlands,United Kingdom,34.0,Other,11653.74,Unemployed,Single,matilda.bell@yahoo.co.uk,07958 877 441,Social Media Ads
U68014,Toby,Hughes,Toby Hughes,Swindon,South West,United Kingdom,,,47944.62,Employed full-time,Other,wolfy542@gmail.com,07277 705 946,Affiliate / Comparison Site
U22363,Chloe,Williams,Chloe Williams,,North West,United Kingdom,28.0,Female,,Self-employed,Married,chloew21@icloud.com,07410 617 439,Social Media Ads
U47448,Lucas,Ahmed,Lucas Ahmed,Middlesbrough,North East,United Kingdom,,Male,45895.58,Employed full-time,Divorced,lucas.ahmed@gmail.com,07988972540,Paid Search
U30383,Claire,Harrison,Claire Harrison,Newport,,UK,,,22254.11,Employed full-time,Single,claireh79@outlook.com,07221 526801,Direct / App Store
U40390,Freddie,Harrison,Freddie Harrison,Nottingham,,uk,34.0,Male,31789.54,Employed full-time,,fharrison1986@gmail.com,07546 404050,Organic Search
U13287,Jake,Novak,Jake Novak,Bradford,Yorkshire and the Humber,uk,38.0,Male,43169.28,Employed full-time,Single,jaken50@hotmail.com,(07943) 910059,
U92657,Holly,Ahmed,Holly Ahmed,Telford,West Midlands,,28.0,Female,50827.64,Employed full-time,Married,cheeky99@gmail.com,07269447041,Direct / App Store
U95240,Gary,Cook,Gary Cook,Edinburgh,Scotland,,,Male,,Employed full-time,Widowed,garyc32@gmail.com,07592 027479,Organic Search
U37956,Ava,Wood,Ava Wood,Paisley,Scotland,United Kingdom,35.0,Female,33699.52,Employed full-time,Separated,ava.wood@gmail.com,07387 181508,Organic Search
U85088,Callum,Cooper,Callum Cooper,Newport,Wales,uk,49.0,,34033.46,Employed full-time,Divorced,callum.cooper@gmail.com,+44 7612 559654,Paid Search
U65724,Priya,Clark,Priya Clark,Manchester,,United Kingdom,28.0,Female,32985.88,Employed full-time,Married,champ641@hotmail.com,,Referral
U71429,Jack,Robinson,Jack Robinson,Sunderland,North East,,26.0,Male,20621.94,Employed full-time,,starlight136@hotmail.com,07133 179 788,Social Media Ads
U48689,Robert,Begum,Robert Begum,rotherham,Yorkshire and the Humber,UK,44.0,Male,39508.05,Employed full-time,Married,wolfy701@outlook.com,07300 854 118,Affiliate / Comparison Site
U27485,Jake,Marshall,Jake Marshall,Cardiff,,,,Male,19968.32,Employed full-time,,ace323@yahoo.co.uk,07859798139,Direct / App Store
U95172,Sandra,Hunt,Sandra Hunt,,Scotland,United Kingdom,37.0,Female,,Employed full-time,Married,shunt1970@gmail.com,07529 487705,Social Media Ads
U34375,Holly,Wood,Holly Wood,Dundee ,Scotland,uk,48.0,Female,52596.77,Self-employed,,holly.wood@hotmail.com,+44 7831 746016,
U26015,Connor,Adams,Connor Adams,London,Greater London,United kingdom,39.0,Male,26976.48,Employed full-time,Married,connora20@hotmail.com,,
U95641,Lucas,Moore,Lucas Moore,Brighton ,,United Kingdom,,,10694.53,Self-employed,Married,lucas.moore@outlook.com,07273 321 655,Social Media Ads
U86891,Freya,Begum,Freya Begum,,South West,United Kingdom,24.0,Female,6709.84,Unemployed,Single,,+44 7104 755437,Social Media Ads
U65747,Olivia,Reid,Olivia Reid,Sheffield,Yorkshire and the Humber,UK,33.0,Female,22681.2,Self-employed,Married,misty754@gmail.com,(07447) 127427,Referral
U11634,Molly,Rossi,Molly Rossi,Leeds,,United Kingdom,41.0,,,Employed full-time,Married,mollyr66@yahoo.co.uk,+44 7417 962403,Affiliate / Comparison Site
U23802,Ella,Ward,Ella Ward,Swindon,South West,U.K.,34.0,,15957.81,Employed part-time,Separated,ella.ward@gmail.com,(07174) 674554,
U95103,Elliot,Thomas,Elliot Thomas, Milton Keynes,South East,UK,36.0,Male,23767.2,,Married,ethomas1995@gmail.com,+44 7113 637232,Organic Search
U57525,Jayden,Chapman,Jayden Chapman,,West Midlands,UK,55.0,,,Self-employed,Married,jayden.chapman@gmail.com,07455 597507,
U52708,Benjamin,Dimitrov,Benjamin Dimitrov,,South East,U.K.,54.0,,26947.07,,Married,,(07840) 212594,Social Media Ads
U47386,Alice,Turner,Alice Turner,Blackburn,North West,United Kingdom,56.0,Female,44289.65,Employed full-time,Single,alicet61@hotmail.com,+44 7844 071749,Social Media Ads
U18696,Abigail,Phillips,Abigail Phillips,Watford,East of England,U.K.,44.0,Female,24211.55,Employed full-time,Single,smiley859@hotmail.com,+44 7329 554927,Paid Search
U22959,Reuben,Simpson,Reuben Simpson,,Scotland,UK,48.0,,15806.81,Employed part-time,Married,reuben.simpson@gmail.com,+44 7999 487986,
U16005,Janet,Andersson,Janet Andersson,Peterborough,East of England,UK,27.0,Female,17751.55,Employed part-time,Single,janet.andersson@gmail.com,07879663648,
U22126,Rebecca,Mitchell,Rebecca Mitchell,WARRINGTON,North West,United kingdom,29.0,Female,35491.99,Employed full-time,Single,rebecca.mitchell@gmail.com,(07776) 099376,Social Media Ads
U47000,Alfie,Lee,Alfie Lee,Warrington,,UK,42.0,Male,31206.72,Employed full-time,Married,alfie.lee@icloud.com,(07517) 646757,Referral
U19346,Frank,Silva,Frank Silva,Swindon,South West,,55.0,Male,,,Married,maverick620@icloud.com,+44 7849 587981,Organic Search
U55127,Barbara,Costa,Barbara Costa,Slough,South East,UK,52.0,Female,5660.98,Unemployed,,barbara.costa@gmail.com,07634 428575,Social Media Ads
U32648,Daisy,Palmer,Daisy Palmer,Newcastle upon Tyne,North East,United Kingdom,,Female,26573.21,,Married,daisy.palmer@icloud.com,+44 7951 643473,Referral
U53659,Stephen,Turner,Stephen Turner,,North West,U.K.,38.0,Male,17165.15,,Married,stephen.turner@gmail.com,07821 188333,Social Media Ads
U59858,Kian,Mitchell,Kian Mitchell,Gloucester,South West,uk,37.0,Male,54143.82,Employed full-time,Married,kmitchell1977@outlook.com,07467 863 086,Referral
U57502,Oliver,Turner,Oliver Turner,edinburgh,Scotland,United Kingdom,,Male,37952.24,Employed full-time,Married,,07134 173 294,Direct / App Store
U25271,Laura,Clarke,Laura Clarke, Cambridge,,UK,,Female,40553.66,Employed full-time,Other,laurac3@gmail.com,(07756) 390661,
U90517,Elliot,Bennett,Elliot Bennett,,Wales,United Kingdom,39.0,Male,,,Married,elliot.bennett@gmail.com,(07859) 097743,Affiliate / Comparison Site
U20040,Richard,Popescu,Richard Popescu,NORWICH,East of England,United Kingdom,37.0,Male,,Employed full-time,Married,richard.popescu@yahoo.co.uk,07927740197,Paid Search
U19714,Luke,Iqbal,Luke Iqbal,Rotherham,Yorkshire and the Humber,,,,9500.0,Retired,Married,lukei81@yahoo.co.uk,07606 483543,
U94984,Phoebe,Malik,Phoebe Malik,,Yorkshire and the Humber,,,Other,34032.29,Employed full-time,Separated,pmalik1973@gmail.com,07879731635,Affiliate / Comparison Site
U46683,Theo,Byrne,Theo Byrne,Luton,East of England,United Kingdom,45.0,Male,43404.59,,Married,tbyrne2002@gmail.com,+44 7667 564625,Affiliate / Comparison Site
U74668,Ian,Harris,Ian Harris,Wakefield,Yorkshire and the Humber,UK,28.0,Male,56113.31,Employed full-time,Married,legend2btinternet.com,+44 7171 219926,Paid Search
U38991,Thomas,Morris,Thomas Morris,Wakefield,Yorkshire and the Humber,U.K.,,Male,10598.92,Employed part-time,Married,thomas.morris@gmail.com,(07127) 704626,Affiliate / Comparison Site
U35994,Holly,Dimitrov,Holly Dimitrov,Swindon,South West,United Kingdom,33.0,Female,46097.67,Employed full-time,Divorced,holly.dimitrov@gmail.com,(07177) 532108,Social Media Ads
U55369,Layla,Cook,Layla Cook,,West Midlands,United kingdom,42.0,Female,36871.2,Employed full-time,Married,laylac45@outlook.com,+44 7466 717812,Referral
U62677,William,Edwards,William Edwards,Plymouth,South West,United Kingdom,25.0,Other,29722.94,Employed full-time,Married,williame17@outlook.com,(07584) 857396,Social Media Ads
U91947,Zoe,Morgan,Zoe Morgan,,,United Kingdom,27.0,Female,22494.15,Employed full-time,Single,zoe.morgan@outlook.com,,
U92767,Mohammed,Jackson,Mohammed Jackson,Middlesbrough,North East,UK,40.0,Male,27577.12,Employed full-time,Married,mohammed.jackson@gmail.com,(07542) 761615,Organic Search
U95913,Noah,Davies,Noah Davies,,South West,United kingdom,28.0,Male,40306.07,,Married,noah.davies@gmail.com,07938036805,Affiliate / Comparison Site
U60565,Lucy,Murphy,Lucy Murphy,SWANSEA,Wales,United Kingdom,30.0,Female,47450.43,Employed full-time,Married,,(07315) 276961,Paid Search
U32491,Yasmin,Roberts,Yasmin Roberts,Paisley,,United Kingdom,,Female,14000.0,Employed full-time,Married,yasmin.roberts@icloud.com,+44 7888 509042,Organic Search
U12400,Harrison,Ali,Harrison Ali,ROTHERHAM,Yorkshire and the Humber,United Kingdom,32.0,Male,39637.2,Employed full-time,Married,harrisona89@gmail.com,,Paid Search
U96098,Helen,Ryan,Helen Ryan,SLOUGH,South East,United Kingdom,39.0,Female,,Employed full-time,Single,helen.ryan@yahoo.co.uk,+44 7878 195097,Organic Search
U57095,Kian,Hill,Kian Hill,Gloucester,South West,United Kingdom,45.0,Male,28717.89,Employed full-time,Married,kian.hill@outlook.com,07202 634 495,Organic Search
U98690,Emily,Popescu,Emily Popescu, Rotherham,Yorkshire and the Humber,United Kingdom,38.0,,38581.54,Employed full-time,Married,emily.popescu@gmail.com,07155 040 109,Paid Search
U29761,Oliver,Robinson,Oliver Robinson,CAMBRIDGE,East of England,United Kingdom,,Male,55132.06,Employed full-time,Married,oliverr80@yahoo.co.uk,(07993) 522373,Social Media Ads
U83262,Gabriel,Morgan,Gabriel Morgan,Derby,,U.K.,35.0,Male,26103.65,Employed full-time,Separated,gabriel.morgan@gmail.com,(07703) 196359,Direct / App Store
U53403,Isaac,Andersson,Isaac Andersson,Edinburgh,Scotland,,32.0,Male,15021.9,Employed part-time,Divorced,isaac.andersson@gmail.com,07330 059 648,Paid Search
U44925,Colin,Iqbal,Colin Iqbal,Luton,East of England,UK,,Male,7622.61,Employed part-time,,,+44 7361 186192,Affiliate / Comparison Site
U50215,Arthur,Scott,Arthur Scott,Manchester,North West,United Kingdom,50.0,Male,38823.49,Employed full-time,Married,arthurs35@yahoo.co.uk,,Referral
U61771,Lucy,Thompson,Lucy Thompson,Exeter,South West,United kingdom,36.0,Female,26409.97,Employed full-time,Single,sunshine701@hotmail.com,,Social Media Ads
U55516,Angela,Watson,Angela Watson,,South East,United Kingdom,36.0,Female,51336.58,Employed full-time,Single,angelaw16@icloud.com,,Organic Search
U75897,Kathleen,Silva,Kathleen Silva,,,United Kingdom,54.0,Female,37963.52,Employed full-time,Married,kathleen.silva@outlook,07185978143,Affiliate / Comparison Site
U74257,Kevin,Scott,Kevin Scott,DUNDEE,Scotland,,22.0,Male,14083.81,Employed part-time,Single,misty147@outlook.com,07800 386 662,Referral
U98502,Anjali,Marshall,Anjali Marshall,Stoke-on-Trent,West Midlands,UK,58.0,Female,26579.46,Self-employed,Married,,(07846) 832022,Organic Search
U13393,Donna,Palmer,Donna Palmer,,South East,United Kingdom,,,38011.98,Employed full-time,Married,donna.palmer@gmail.com,07354313974,Paid Search
U43383,Abigail,Patel,Abigail Patel,Liverpool,North West,United kingdom,59.0,Female,42057.55,Self-employed,Single,maverick237@yahoo.co.uk,,Affiliate / Comparison Site
U29671,Aisha,Shah,Aisha Shah,Coventry,West Midlands,United Kingdom,53.0,Female,21142.8,Employed full-time,Divorced,ashah1999@icloud.com,07337 325978,Affiliate / Comparison Site
U85248,Evie,Murphy,Evie Murphy,Newport,Wales,U.K.,,Female,32365.37,Employed full-time,Widowed,evie.murphy@gmail.com,07362 211628,Referral
U11855,Deborah,Clark,Deborah Clark,,East Midlands,United Kingdom,,Female,33970.78,Employed full-time,Married,,07576 556145,Organic Search
U17839,David,Kowalski,David Kowalski,,South East,United kingdom,49.0,Male,36328.72,Employed full-time,,david.kowalski@gmail.com,07309202228,Organic Search
U77616,Katie,Reid,Katie Reid,Leeds,,UK,42.0,Female,48364.22,Employed full-time,Single,katie.reid@gmail.com,+44 7743 928398,Social Media Ads
U96854,Trevor,Nguyen,Trevor Nguyen,Peterborough,East of England,,35.0,Male,8191.61,Self-employed,,trevor.nguyen@gmail.com,+44 7669 888733,
