"user_id","first_name","surname","full_name","city","region","country","age","age_range","gender","income","income_range","employment_status","marital_status","email","phone_number","acquisition_channel"
U53880,Priya,Kelly,Priya Kelly,Swindon,South West,United Kingdom,32.0,"20-35",Female,45233.5,"30k-50k",Employed full-time,Married,priya.kelly@gmail.com,+447870298050,Referral
U34300,Barry,Graham,Barry Graham,Sale,North West,United Kingdom,56.0,"51-65",Male,,,,Married,barry.graham@gmail.com,+447668290519,Organic Search
U33628,Ethan,Wilson,Ethan Wilson,,Wales,United Kingdom,,,Male,35419.31,"30k-50k",Employed full-time,Other,ethanw28@btinternet.com,+447815992401,Direct / App Store
U74239,Holly,Johnson,Holly Johnson,Edinburgh,Scotland,United Kingdom,32.0,"20-35",Female,37250.79,"30k-50k",Employed full-time,Single,hjohnson1977@@icloud.com,+447755872186,Referral
U68369,Phoebe,Thomas,Phoebe Thomas,Portsmouth,South East,United Kingdom,24.0,"20-35",Female,30264.94,"30k-50k",,Married,phoebe.thomas@gmail.com,+447465665256,Social Media Ads
U20862,Robert,Thomas,Robert Thomas,Blackpool,North West,,,,Male,44072.62,"30k-50k",Employed full-time,Single,robert.thomas@gmail.com,+447537815678,
U10729,Sophie,Ahmed,Sophie Ahmed,Newport,,United Kingdom,29.0,"20-35",Female,41147.26,"30k-50k",Employed full-time,Single,turbo854@gmail.com,+447964709601,Affiliate / Comparison Site
U64875,Henry,Young,Henry Young,Middlesbrough,North East,United Kingdom,33.0,"20-35",Male,39680.88,"30k-50k",,Divorced,henry.young@gmail.com,+447364307598,Paid Search
U46402,Lucy,Bennett,Lucy Bennett,Rotherham,Yorkshire And The Humber,United Kingdom,33.0,"20-35",Female,17342.63,"15k-30k",,Single,lucy.bennett@icloud.com,+447574764301,Paid Search
U51663,Anjali,Davies,Anjali Davies,Milton Keynes,South East,United Kingdom,55.0,"51-65",Female,30164.83,"30k-50k",Employed full-time,Married,anjali.davies@hotmail.com,+447691396546,Referral
U32893,Layla,Johnson,Layla Johnson,,North West,United Kingdom,27.0,"20-35",Female,32775.75,"30k-50k",Employed full-time,,,+447206606382,Organic Search
U28952,Margaret,Dimitrov,Margaret Dimitrov,Warrington,North West,United Kingdom,46.0,"36-50",Female,53114.52,"50k-75k",Employed full-time,Married,margaret.dimitrov@gmail.com,+447376583778,Paid Search
U90588,Priya,Young,Priya Young,Southampton,South East,United Kingdom,30.0,"20-35",Female,18445.85,"15k-30k",Employed full-time,Other,rocket790@gmail.com,+447472885221,Organic Search
U72207,Naomi,Marshall,Naomi Marshall,Doncaster,Yorkshire And The Humber,United Kingdom,43.0,"36-50",Female,,,Employed full-time,,naomim71@gmail.com,+447827408760,Affiliate / Comparison Site
U70747,Hannah,Clarke,Hannah Clarke,Wakefield,Yorkshire And The Humber,United Kingdom,53.0,"51-65",Female,9828.44,Under 15k,Unemployed,Single,hannah.clarke@gmail.com,,Affiliate / Comparison Site
U78983,Benjamin,Edwards,Benjamin Edwards,Warrington,North West,United Kingdom,46.0,"36-50",Male,,,Employed full-time,Married,bedwards1983@gmail.com,+447160533125,Affiliate / Comparison Site
U90937,Callum,Khan,Callum Khan,,South West,,37.0,"36-50",Male,12211.6,Under 15k,Employed part-time,Separated,callum.khan@gmail.com,+447950666258,Organic Search
U60486,Alfie,Silva,Alfie Silva,Swindon,South West,United Kingdom,29.0,"20-35",Male,52413.73,"50k-75k",Employed full-time,Separated,alfie.silva@gmail.com,+447323104191,Organic Search
U56477,Charlotte,Rahman,Charlotte Rahman,Brighton,,United Kingdom,32.0,"20-35",,38023.54,"30k-50k",Employed full-time,Single,charlotte.rahman@gmail.com,+447225732028,Direct / App Store
U53607,Benjamin,Roberts,Benjamin Roberts,Chelmsford,East Of England,United Kingdom,47.0,"36-50",Male,,,Employed full-time,Married,broberts1989@gmail.com,,Referral
U30647,Amelia,Rahman,Amelia Rahman,Portsmouth,South East,United Kingdom,47.0,"36-50",Female,41947.92,"30k-50k",Employed full-time,Married,,,Paid Search
U58941,Matthew,Young,Matthew Young,Blackpool,North West,United Kingdom,38.0,"36-50",Male,32873.35,"30k-50k",Self-employed,,matthewy59@hotmail.com,+447984273773,Social Media Ads
U31307,Oscar,Roberts,Oscar Roberts,London,Greater London,United Kingdom,34.0,"20-35",Male,35006.03,"30k-50k",Employed full-time,Married,oscarr50@hotmail.com,+447980601622,Referral
U53166,Gary,James,Gary James,Newport,Wales,United Kingdom,41.0,"36-50",Male,43753.21,"30k-50k",,Divorced,garyj86@gmail.com,+447860247060,Referral
U51354,Barry,Clark,Barry Clark,Sheffield,Yorkshire And The Humber,United Kingdom,39.0,"36-50",Male,11265.1,Under 15k,Employed part-time,Single,barryc81@gmail.com,+447498168017,
U53254,Alfie,Bell,Alfie Bell,Liverpool,North West,United Kingdom,60.0,"51-65",Male,,,Retired,Married,alfie.bell@outlook.com,+447705020354,Referral
U18192,Mia,Hill,Mia Hill,Bristol,South West,,46.0,"36-50",Female,28125.29,"15k-30k",Employed full-time,Divorced,,+447412439544,Organic Search
U54346,Owen,Morris,Owen Morris,Hull,Yorkshire And The Humber,United Kingdom,41.0,"36-50",Male,45254.0,"30k-50k",Employed full-time,Single,omorris1975@gmail.com,,Direct / App Store
U85142,Evie,Malik,Evie Malik,Huddersfield,Yorkshire And The Humber,United Kingdom,40.0,"36-50",Female,,,Self-employed,Married,evie.malik@yahoo.co.uk,+447491027917,Affiliate / Comparison Site
U66240,Neil,Turner,Neil Turner,Swindon,South West,United Kingdom,41.0,"36-50",Male,,,Employed full-time,Separated,neilt50@gmail.com,+447705902332,Affiliate / Comparison Site
U93270,Yasmin,Popescu,Yasmin Popescu,Norwich,East Of England,,25.0,"20-35",,39319.32,"30k-50k",Employed full-time,Married,yasmin.popescu@yahoo.co.uk,,
U69953,Leah,Jones,Leah Jones,Stockport,,United Kingdom,36.0,"36-50",Female,,,Self-employed,Single,leahj28@gmail.com,+447613374131,Paid Search
U32847,Simon,Turner,Simon Turner,Sheffield,Yorkshire And The Humber,United Kingdom,64.0,"51-65",Male,9500.0,Under 15k,Retired,Married,simon.turner@outlook.com,+447716957734,Social Media Ads
U55353,William,Watson,William Watson,Sale,,United Kingdom,46.0,"36-50",,6557.13,Under 15k,,Married,william.watson@hotmail.com,+447785298497,Paid Search
U58749,Hannah,Wood,Hannah Wood,,South West,,39.0,"36-50",Female,20264.06,"15k-30k",Employed full-time,Single,hannahw95@hotmail.com,+447653725368,Organic Search
U20673,Charlotte,Mitchell,Charlotte Mitchell,,East Of England,United Kingdom,,,Female,39119.81,"30k-50k",Self-employed,Married,charlotte.mitchell@aol.com,+447596961795,
U90503,Edward,Baker,Edward Baker,,Yorkshire And The Humber,,35.0,"20-35",Male,32443.2,"30k-50k",Employed full-time,Single,edward.baker@outlook.com,+447580751097,
U53688,Laura,Hunt,Laura Hunt,Wakefield,Yorkshire And The Humber,,,,Female,45038.9,"30k-50k",Self-employed,Other,laurah57@gmail.com,+447469852205,Organic Search
U78914,Logan,Price,Logan Price,London,Greater London,United Kingdom,52.0,"51-65",Male,12016.14,Under 15k,,Married,,,Affiliate / Comparison Site
U30940,Logan,Rossi,Logan Rossi,Liverpool,North West,United Kingdom,47.0,"36-50",Male,19745.19,"15k-30k",Employed full-time,,loganr59@gmail.com,+447990611038,Organic Search
U46348,Callum,Sullivan,Callum Sullivan,Nottingham,East Midlands,United Kingdom,47.0,"36-50",Male,22161.78,"15k-30k",Employed full-time,Married,,+447378284895,Affiliate / Comparison Site
U74461,Chelsea,Moore,Chelsea Moore,Sale,North West,United Kingdom,27.0,"20-35",Female,,,Employed part-time,Single,chelseam20@icloud.com,+447159556507,Social Media Ads
U90620,Arthur,Lewis,Arthur Lewis,,North West,United Kingdom,36.0,"36-50",,67319.02,"50k-75k",Employed full-time,,arthur.lewis@gmail.com,+447710370416,Referral
U71158,Patricia,Harrison,Patricia Harrison,Gloucester,South West,United Kingdom,32.0,"20-35",Female,12403.72,Under 15k,Unemployed,Married,patricia.harrison@outlook.com,,Organic Search
U20819,Leo,Smith,Leo Smith,,South East,United Kingdom,,,Male,8000.0,Under 15k,,Married,leo.smith@gmail.com,+447127178125,Social Media Ads
U97871,Jayden,White,Jayden White,Warrington,North West,United Kingdom,24.0,"20-35",Male,8615.31,Under 15k,Employed part-time,Married,jwhite1975@live.co.uk,+447255626859,Direct / App Store
U12135,Callum,Green,Callum Green,Slough,South East,United Kingdom,47.0,"36-50",Male,22283.79,"15k-30k",Employed full-time,Married,callum.green@icloud.com,+447821415432,Affiliate / Comparison Site
U95706,Stanley,Mitchell,Stanley Mitchell,Warrington,North West,United Kingdom,27.0,"20-35",Male,19370.73,"15k-30k",Employed part-time,Single,cheeky229@yahoo.co.uk,+447598239204,Paid Search
U75158,Patricia,Scott,Patricia Scott,Peterborough,,United Kingdom,21.0,"20-35",Female,13877.53,Under 15k,Student,Single,patricia.scott@gmail.com,,Organic Search
U26104,Amelia,Wood,Amelia Wood,Sheffield,Yorkshire And The Humber,United Kingdom,53.0,"51-65",Female,43952.75,"30k-50k",Employed full-time,Married,awood1988@outlook.com,+447725682331,Organic Search
U95814,Archie,Muller,Archie Muller,Liverpool,North West,United Kingdom,33.0,"20-35",Male,36089.58,"30k-50k",Employed full-time,Single,,+447349032593,Affiliate / Comparison Site
U85121,Edward,Campbell,Edward Campbell,Coventry,West Midlands,United Kingdom,46.0,"36-50",Male,,,,,edward.campbell@btinternet.com,+447800938190,Social Media Ads
U51382,Jack,Cox,Jack Cox,Bath,,United Kingdom,57.0,"51-65",,30857.78,"30k-50k",Employed full-time,Married,jack.cox@btinternet.com,+447158689916,Social Media Ads
U44999,Priya,Mitchell,Priya Mitchell,Worcester,West Midlands,,32.0,"20-35",Female,34975.0,"30k-50k",,,priya.mitchell@yahoo.co.uk,+447930150825,Affiliate / Comparison Site
U75752,Emily,Begum,Emily Begum,,South East,United Kingdom,33.0,"20-35",Female,43709.37,"30k-50k",,Single,emily.begum@hotmail.com,+447427747910,Social Media Ads
U21121,Sienna,Davies,Sienna Davies,Newport,Wales,United Kingdom,47.0,"36-50",Female,28510.31,"15k-30k",Employed full-time,Married,sienna.davies@gmail.com,+447157777933,Social Media Ads
U19119,Toby,Ward,Toby Ward,,Northern Ireland,United Kingdom,35.0,"20-35",Male,38413.07,"30k-50k",Employed full-time,,toby.ward@gmail.com,+447973322485,Organic Search
U33311,Freya,Bailey,Freya Bailey,Doncaster,Yorkshire And The Humber,United Kingdom,31.0,"20-35",Female,37025.94,"30k-50k",Employed full-time,Single,maverick792@icloud.com,+447122364899,
U70779,Ruby,Rossi,Ruby Rossi,Reading,South East,United Kingdom,34.0,"20-35",Female,35103.73,"30k-50k",Employed full-time,,ruby.rossi@gmail.com,+447221865943,Social Media Ads
U64714,Lucy,Silva,Lucy Silva,Plymouth,South West,United Kingdom,40.0,"36-50",Female,24672.71,"15k-30k",Self-employed,Widowed,,,Direct / App Store
U12154,William,Bailey,William Bailey,London,Greater London,United Kingdom,34.0,"20-35",Male,35330.57,"30k-50k",Employed full-time,,william.bailey@gmail.com,+447653859340,Paid Search
U51404,Martin,Hussain,Martin Hussain,,East Of England,United Kingdom,41.0,"36-50",Male,32945.16,"30k-50k",Employed full-time,Married,martinh40@gmail.com,+447218082821,Organic Search
U93305,Matthew,Wright,Matthew Wright,Derby,East Midlands,United Kingdom,27.0,"20-35",Male,25399.73,"15k-30k",Employed full-time,Married,matthew.wright@gmail.com,+447531327058,Organic Search
U51894,Aaron,Green,Aaron Green,Belfast,Northern Ireland,,51.0,"51-65",Other,43729.7,"30k-50k",Employed full-time,Other,,+447300648282,Referral
U50494,Isaac,Hussain,Isaac Hussain,Slough,South East,United Kingdom,31.0,"20-35",Male,51321.41,"50k-75k",Employed full-time,Married,,+447314026834,
U97806,Ava,Cooper,Ava Cooper,Poole,South West,United Kingdom,36.0,"36-50",Female,33721.77,"30k-50k",,Single,ava.cooper@yahoo.co.uk,+447730685747,Paid Search
U56031,Claire,Hussain,Claire Hussain,Blackburn,North West,United Kingdom,38.0,"36-50",Female,30264.05,"30k-50k",Self-employed,Married,claire.hussain@live.co.uk,+447128952316,Paid Search
U95723,Lucy,Baker,Lucy Baker,Southampton,South East,United Kingdom,,,Female,42346.39,"30k-50k",Employed full-time,Married,wolfy307@gmail.com,,Paid Search
U85595,Evie,Andersson,Evie Andersson,Edinburgh,Scotland,United Kingdom,40.0,"36-50",,,,Employed full-time,Married,evie.andersson@hotmail.com,+447550405138,Paid Search
U19201,William,Richardson,William Richardson,Rotherham,,United Kingdom,34.0,"20-35",,21201.73,"15k-30k",Employed part-time,Single,william.richardson@outlook.com,+447422556330,Paid Search
U16637,Ivy,Murphy,Ivy Murphy,,South East,United Kingdom,34.0,"20-35",Female,7097.77,Under 15k,Unemployed,,sunshine928@outlook.com,+447769546886,Social Media Ads
U85155,Chloe,Martin,Chloe Martin,Plymouth,,United Kingdom,37.0,"36-50",Female,8441.26,Under 15k,Unemployed,Married,bubbles257@yahoo.co.uk,+447446791815,
U75922,Matilda,Bell,Matilda Bell,Nottingham,East Midlands,United Kingdom,34.0,"20-35",Other,11653.74,Under 15k,Unemployed,Single,matilda.bell@yahoo.co.uk,+447958877441,Social Media Ads
U68014,Toby,Hughes,Toby Hughes,Swindon,South West,United Kingdom,,,,47944.62,"30k-50k",Employed full-time,Other,wolfy542@gmail.com,+447277705946,Affiliate / Comparison Site
U22363,Chloe,Williams,Chloe Williams,,North West,United Kingdom,28.0,"20-35",Female,,,Self-employed,Married,chloew21@icloud.com,+447410617439,Social Media Ads
U47448,Lucas,Ahmed,Lucas Ahmed,Middlesbrough,North East,United Kingdom,,,Male,45895.58,"30k-50k",Employed full-time,Divorced,lucas.ahmed@gmail.com,+447988972540,Paid Search
U30383,Claire,Harrison,Claire Harrison,Newport,,United Kingdom,,,,22254.11,"15k-30k",Employed full-time,Single,claireh79@outlook.com,+447221526801,Direct / App Store
U40390,Freddie,Harrison,Freddie Harrison,Nottingham,,United Kingdom,34.0,"20-35",Male,31789.54,"30k-50k",Employed full-time,,fharrison1986@gmail.com,+447546404050,Organic Search
U13287,Jake,Novak,Jake Novak,Bradford,Yorkshire And The Humber,United Kingdom,38.0,"36-50",Male,43169.28,"30k-50k",Employed full-time,Single,jaken50@hotmail.com,+447943910059,
U92657,Holly,Ahmed,Holly Ahmed,Telford,West Midlands,,28.0,"20-35",Female,50827.64,"50k-75k",Employed full-time,Married,cheeky99@gmail.com,+447269447041,Direct / App Store
U95240,Gary,Cook,Gary Cook,Edinburgh,Scotland,,,,Male,,,Employed full-time,Widowed,garyc32@gmail.com,+447592027479,Organic Search
U37956,Ava,Wood,Ava Wood,Paisley,Scotland,United Kingdom,35.0,"20-35",Female,33699.52,"30k-50k",Employed full-time,Separated,ava.wood@gmail.com,+447387181508,Organic Search
U85088,Callum,Cooper,Callum Cooper,Newport,Wales,United Kingdom,49.0,"36-50",,34033.46,"30k-50k",Employed full-time,Divorced,callum.cooper@gmail.com,+447612559654,Paid Search
U65724,Priya,Clark,Priya Clark,Manchester,,United Kingdom,28.0,"20-35",Female,32985.88,"30k-50k",Employed full-time,Married,champ641@hotmail.com,,Referral
U71429,Jack,Robinson,Jack Robinson,Sunderland,North East,,26.0,"20-35",Male,20621.94,"15k-30k",Employed full-time,,starlight136@hotmail.com,+447133179788,Social Media Ads
U48689,Robert,Begum,Robert Begum,Rotherham,Yorkshire And The Humber,United Kingdom,44.0,"36-50",Male,39508.05,"30k-50k",Employed full-time,Married,wolfy701@outlook.com,+447300854118,Affiliate / Comparison Site
U27485,Jake,Marshall,Jake Marshall,Cardiff,,,,,Male,19968.32,"15k-30k",Employed full-time,,ace323@yahoo.co.uk,+447859798139,Direct / App Store
U95172,Sandra,Hunt,Sandra Hunt,,Scotland,United Kingdom,37.0,"36-50",Female,,,Employed full-time,Married,shunt1970@gmail.com,+447529487705,Social Media Ads
U34375,Holly,Wood,Holly Wood,Dundee,Scotland,United Kingdom,48.0,"36-50",Female,52596.77,"50k-75k",Self-employed,,holly.wood@hotmail.com,+447831746016,
U26015,Connor,Adams,Connor Adams,London,Greater London,United Kingdom,39.0,"36-50",Male,26976.48,"15k-30k",Employed full-time,Married,connora20@hotmail.com,,
U95641,Lucas,Moore,Lucas Moore,Brighton,,United Kingdom,,,,10694.53,Under 15k,Self-employed,Married,lucas.moore@outlook.com,+447273321655,Social Media Ads
U86891,Freya,Begum,Freya Begum,,South West,United Kingdom,24.0,"20-35",Female,6709.84,Under 15k,Unemployed,Single,,+447104755437,Social Media Ads
U65747,Olivia,Reid,Olivia Reid,Sheffield,Yorkshire And The Humber,United Kingdom,33.0,"20-35",Female,22681.2,"15k-30k",Self-employed,Married,misty754@gmail.com,+447447127427,Referral
U11634,Molly,Rossi,Molly Rossi,Leeds,,United Kingdom,41.0,"36-50",,,,Employed full-time,Married,mollyr66@yahoo.co.uk,+447417962403,Affiliate / Comparison Site
U23802,Ella,Ward,Ella Ward,Swindon,South West,United Kingdom,34.0,"20-35",,15957.81,"15k-30k",Employed part-time,Separated,ella.ward@gmail.com,+447174674554,
U95103,Elliot,Thomas,Elliot Thomas,Milton Keynes,South East,United Kingdom,36.0,"36-50",Male,23767.2,"15k-30k",,Married,ethomas1995@gmail.com,+447113637232,Organic Search
U57525,Jayden,Chapman,Jayden Chapman,,West Midlands,United Kingdom,55.0,"51-65",,,,Self-employed,Married,jayden.chapman@gmail.com,+447455597507,
U52708,Benjamin,Dimitrov,Benjamin Dimitrov,,South East,United Kingdom,54.0,"51-65",,26947.07,"15k-30k",,Married,,+447840212594,Social Media Ads
U47386,Alice,Turner,Alice Turner,Blackburn,North West,United Kingdom,56.0,"51-65",Female,44289.65,"30k-50k",Employed full-time,Single,alicet61@hotmail.com,+447844071749,Social Media Ads
U18696,Abigail,Phillips,Abigail Phillips,Watford,East Of England,United Kingdom,44.0,"36-50",Female,24211.55,"15k-30k",Employed full-time,Single,smiley859@hotmail.com,+447329554927,Paid Search
U22959,Reuben,Simpson,Reuben Simpson,,Scotland,United Kingdom,48.0,"36-50",,15806.81,"15k-30k",Employed part-time,Married,reuben.simpson@gmail.com,+447999487986,
U16005,Janet,Andersson,Janet Andersson,Peterborough,East Of England,United Kingdom,27.0,"20-35",Female,17751.55,"15k-30k",Employed part-time,Single,janet.andersson@gmail.com,+447879663648,
U22126,Rebecca,Mitchell,Rebecca Mitchell,Warrington,North West,United Kingdom,29.0,"20-35",Female,35491.99,"30k-50k",Employed full-time,Single,rebecca.mitchell@gmail.com,+447776099376,Social Media Ads
U47000,Alfie,Lee,Alfie Lee,Warrington,,United Kingdom,42.0,"36-50",Male,31206.72,"30k-50k",Employed full-time,Married,alfie.lee@icloud.com,+447517646757,Referral
U19346,Frank,Silva,Frank Silva,Swindon,South West,,55.0,"51-65",Male,,,,Married,maverick620@icloud.com,+447849587981,Organic Search
U55127,Barbara,Costa,Barbara Costa,Slough,South East,United Kingdom,52.0,"51-65",Female,5660.98,Under 15k,Unemployed,,barbara.costa@gmail.com,+447634428575,Social Media Ads
U32648,Daisy,Palmer,Daisy Palmer,Newcastle Upon Tyne,North East,United Kingdom,,,Female,26573.21,"15k-30k",,Married,daisy.palmer@icloud.com,+447951643473,Referral
U53659,Stephen,Turner,Stephen Turner,,North West,United Kingdom,38.0,"36-50",Male,17165.15,"15k-30k",,Married,stephen.turner@gmail.com,+447821188333,Social Media Ads
U59858,Kian,Mitchell,Kian Mitchell,Gloucester,South West,United Kingdom,37.0,"36-50",Male,54143.82,"50k-75k",Employed full-time,Married,kmitchell1977@outlook.com,+447467863086,Referral
U57502,Oliver,Turner,Oliver Turner,Edinburgh,Scotland,United Kingdom,,,Male,37952.24,"30k-50k",Employed full-time,Married,,+447134173294,Direct / App Store
U25271,Laura,Clarke,Laura Clarke,Cambridge,,United Kingdom,,,Female,40553.66,"30k-50k",Employed full-time,Other,laurac3@gmail.com,+447756390661,
U90517,Elliot,Bennett,Elliot Bennett,,Wales,United Kingdom,39.0,"36-50",Male,,,,Married,elliot.bennett@gmail.com,+447859097743,Affiliate / Comparison Site
U20040,Richard,Popescu,Richard Popescu,Norwich,East Of England,United Kingdom,37.0,"36-50",Male,,,Employed full-time,Married,richard.popescu@yahoo.co.uk,+447927740197,Paid Search
U19714,Luke,Iqbal,Luke Iqbal,Rotherham,Yorkshire And The Humber,,,,,9500.0,Under 15k,Retired,Married,lukei81@yahoo.co.uk,+447606483543,
